Source,Target,Type
665,3588,Directed
665,1854,Directed
665,3265,Directed
665,1853,Directed
665,3609,Directed
665,1476,Directed
665,2340,Directed
665,3804,Directed
665,707,Directed
665,2233,Directed
665,1056,Directed
665,2312,Directed
666,1504,Directed
667,1505,Directed
667,1722,Directed
667,1492,Directed
667,3439,Directed
667,620,Directed
667,1931,Directed
667,3585,Directed
668,1615,Directed
668,3413,Directed
668,1400,Directed
668,1573,Directed
668,2479,Directed
668,3886,Directed
668,2486,Directed
3351,1082,Directed
3351,1171,Directed
3351,1465,Directed
3351,2080,Directed
669,3445,Directed
669,380,Directed
670,3147,Directed
670,2140,Directed
670,2301,Directed
670,2100,Directed
670,2047,Directed
670,2056,Directed
670,3387,Directed
670,2222,Directed
671,1334,Directed
671,1243,Directed
671,2811,Directed
672,2661,Directed
672,1961,Directed
672,3254,Directed
672,1167,Directed
672,944,Directed
672,3235,Directed
672,2769,Directed
672,1696,Directed
672,1998,Directed
672,2571,Directed
672,2109,Directed
672,2799,Directed
672,2373,Directed
672,3394,Directed
672,2724,Directed
672,3659,Directed
672,1399,Directed
672,3122,Directed
672,2984,Directed
672,2024,Directed
672,3519,Directed
672,2008,Directed
672,1775,Directed
672,2821,Directed
672,1122,Directed
672,3884,Directed
672,2478,Directed
672,2393,Directed
672,2464,Directed
672,2206,Directed
672,1184,Directed
672,2449,Directed
672,3244,Directed
672,3164,Directed
672,1075,Directed
672,1980,Directed
672,2688,Directed
672,3797,Directed
672,3883,Directed
672,965,Directed
673,3573,Directed
674,1797,Directed
674,3564,Directed
674,1518,Directed
3356,3650,Directed
3356,2589,Directed
3356,3602,Directed
3356,3677,Directed
3356,1834,Directed
3356,1428,Directed
3356,3485,Directed
3356,2381,Directed
3356,3831,Directed
3356,1099,Directed
1987,3509,Directed
1987,1863,Directed
1987,798,Directed
1987,2528,Directed
1987,976,Directed
1987,802,Directed
1987,971,Directed
1987,681,Directed
1987,1110,Directed
1987,1640,Directed
1987,1214,Directed
1987,3318,Directed
1987,2117,Directed
1987,2614,Directed
1987,2035,Directed
1987,2118,Directed
1987,1158,Directed
1987,995,Directed
1987,2620,Directed
1987,2378,Directed
1987,1053,Directed
1987,819,Directed
1987,2751,Directed
1987,1620,Directed
1987,1057,Directed
1987,1652,Directed
1987,2753,Directed
1987,3288,Directed
1987,1727,Directed
1987,3676,Directed
1987,2885,Directed
1987,2911,Directed
1987,3867,Directed
1987,3072,Directed
1987,1792,Directed
1987,3615,Directed
1987,1972,Directed
1987,737,Directed
1987,2209,Directed
1987,3138,Directed
1987,2895,Directed
1987,730,Directed
1987,3881,Directed
1987,2471,Directed
1987,3619,Directed
1987,2475,Directed
1987,910,Directed
1987,2157,Directed
676,2659,Directed
676,2932,Directed
676,2458,Directed
676,1255,Directed
676,2845,Directed
676,2718,Directed
676,1695,Directed
676,2106,Directed
676,3008,Directed
2556,1801,Directed
2556,2052,Directed
2556,1635,Directed
2556,2794,Directed
2556,3617,Directed
677,2905,Directed
677,1363,Directed
677,3249,Directed
677,2480,Directed
677,1805,Directed
678,1170,Directed
678,1156,Directed
678,2692,Directed
678,3465,Directed
678,2675,Directed
678,1705,Directed
678,1522,Directed
678,2747,Directed
1020,3845,Directed
679,3399,Directed
679,2034,Directed
679,2831,Directed
679,2642,Directed
679,1878,Directed
680,1605,Directed
680,2753,Directed
680,2248,Directed
680,3206,Directed
681,798,Directed
681,2528,Directed
681,3615,Directed
681,1214,Directed
681,3318,Directed
681,1158,Directed
681,995,Directed
681,2117,Directed
681,2118,Directed
681,1053,Directed
681,819,Directed
681,2751,Directed
681,2753,Directed
681,3676,Directed
681,2885,Directed
681,3138,Directed
681,1792,Directed
681,1727,Directed
681,3881,Directed
681,2035,Directed
683,2170,Directed
684,2498,Directed
684,1615,Directed
684,3343,Directed
684,861,Directed
684,3413,Directed
684,3478,Directed
686,2247,Directed
686,3140,Directed
686,3758,Directed
687,3131,Directed
687,2080,Directed
687,1159,Directed
687,3134,Directed
687,3705,Directed
687,2822,Directed
688,3662,Directed
688,2191,Directed
688,2361,Directed
689,3641,Directed
689,2551,Directed
689,1734,Directed
689,3219,Directed
689,1406,Directed
690,2399,Directed
690,1485,Directed
691,1516,Directed
691,2899,Directed
691,2755,Directed
692,1902,Directed
692,2748,Directed
692,2145,Directed
2642,3162,Directed
2642,3399,Directed
2642,2081,Directed
2642,1825,Directed
2642,1028,Directed
2642,1871,Directed
2642,2034,Directed
2642,962,Directed
2642,195,Directed
2642,1937,Directed
695,2105,Directed
695,1008,Directed
695,3254,Directed
695,3888,Directed
695,1619,Directed
695,845,Directed
695,1257,Directed
695,2981,Directed
695,2276,Directed
695,2008,Directed
695,3670,Directed
3862,2028,Directed
3862,1097,Directed
697,2659,Directed
697,3254,Directed
697,2487,Directed
697,1379,Directed
697,3038,Directed
697,2672,Directed
697,2171,Directed
697,752,Directed
697,3844,Directed
697,1673,Directed
697,1761,Directed
697,1702,Directed
697,2802,Directed
697,2483,Directed
697,3476,Directed
697,3525,Directed
697,2065,Directed
697,1595,Directed
697,1177,Directed
697,1840,Directed
697,2112,Directed
697,1073,Directed
697,2008,Directed
697,734,Directed
697,3156,Directed
697,3157,Directed
697,2036,Directed
697,1984,Directed
697,2412,Directed
699,2988,Directed
699,3568,Directed
699,1223,Directed
699,800,Directed
699,3357,Directed
699,1210,Directed
699,3506,Directed
699,3329,Directed
700,793,Directed
700,959,Directed
700,1429,Directed
700,1453,Directed
700,857,Directed
700,2869,Directed
700,2147,Directed
700,1270,Directed
700,1726,Directed
700,2481,Directed
1992,2860,Directed
702,2737,Directed
702,891,Directed
702,3762,Directed
702,3253,Directed
702,998,Directed
702,3522,Directed
702,2948,Directed
3329,2988,Directed
3329,1223,Directed
3329,1926,Directed
3329,1210,Directed
3329,800,Directed
704,868,Directed
704,1690,Directed
704,3254,Directed
704,797,Directed
704,3198,Directed
704,1469,Directed
704,1599,Directed
704,3088,Directed
704,3312,Directed
704,3041,Directed
704,933,Directed
704,2008,Directed
705,2158,Directed
705,1155,Directed
705,3427,Directed
705,2029,Directed
705,2807,Directed
705,2346,Directed
705,761,Directed
705,820,Directed
705,791,Directed
705,2761,Directed
705,1574,Directed
705,1244,Directed
705,780,Directed
706,2817,Directed
707,3265,Directed
707,2312,Directed
707,2360,Directed
707,1853,Directed
707,1489,Directed
707,2339,Directed
707,2233,Directed
707,1496,Directed
707,3581,Directed
707,3882,Directed
707,1056,Directed
707,1743,Directed
708,3277,Directed
708,1481,Directed
709,2280,Directed
709,3450,Directed
709,2242,Directed
709,3071,Directed
709,3490,Directed
709,2730,Directed
709,2858,Directed
709,1247,Directed
1916,1335,Directed
710,1361,Directed
710,2162,Directed
710,2249,Directed
710,3108,Directed
710,2188,Directed
711,2814,Directed
711,3140,Directed
711,3557,Directed
711,1783,Directed
711,1514,Directed
711,2247,Directed
712,2973,Directed
712,2688,Directed
713,3709,Directed
713,719,Directed
713,3534,Directed
713,2673,Directed
713,2308,Directed
714,2455,Directed
715,1903,Directed
715,3243,Directed
716,1373,Directed
716,1504,Directed
716,799,Directed
716,2609,Directed
716,1822,Directed
716,1051,Directed
716,3532,Directed
716,1829,Directed
716,2178,Directed
716,2575,Directed
716,1117,Directed
716,3807,Directed
716,2129,Directed
716,2589,Directed
716,1428,Directed
716,1622,Directed
716,1432,Directed
716,1742,Directed
717,3573,Directed
717,3683,Directed
717,2791,Directed
717,1431,Directed
717,1002,Directed
717,2152,Directed
717,1543,Directed
717,1971,Directed
717,2108,Directed
718,1627,Directed
718,3442,Directed
718,1368,Directed
719,1205,Directed
719,1709,Directed
719,3709,Directed
719,2393,Directed
719,2673,Directed
719,1828,Directed
719,2308,Directed
720,3203,Directed
720,3776,Directed
721,3206,Directed
722,2458,Directed
723,1274,Directed
723,2398,Directed
723,2848,Directed
723,2868,Directed
723,1330,Directed
723,2787,Directed
723,1399,Directed
723,847,Directed
723,3491,Directed
723,1771,Directed
723,2751,Directed
723,3525,Directed
724,3221,Directed
724,3550,Directed
725,2057,Directed
725,2221,Directed
725,3175,Directed
725,1456,Directed
725,2131,Directed
726,866,Directed
727,3403,Directed
727,3499,Directed
728,3130,Directed
728,379,Directed
728,1933,Directed
728,3355,Directed
728,1449,Directed
728,298,Directed
730,1136,Directed
730,1685,Directed
730,2885,Directed
730,2618,Directed
730,951,Directed
730,779,Directed
730,2839,Directed
730,2035,Directed
730,2351,Directed
730,1053,Directed
730,2567,Directed
730,1286,Directed
730,3423,Directed
730,3333,Directed
733,2495,Directed
734,2483,Directed
734,1506,Directed
734,3167,Directed
734,2487,Directed
734,2672,Directed
734,752,Directed
734,1761,Directed
734,2112,Directed
734,1038,Directed
734,3476,Directed
734,2065,Directed
734,1840,Directed
734,1673,Directed
734,2036,Directed
734,2412,Directed
735,1045,Directed
735,2403,Directed
735,3583,Directed
736,1061,Directed
736,1853,Directed
737,2885,Directed
737,1053,Directed
738,3754,Directed
738,652,Directed
738,1014,Directed
739,826,Directed
739,2952,Directed
739,3622,Directed
739,3559,Directed
739,851,Directed
740,3326,Directed
740,3578,Directed
3407,807,Directed
3407,3837,Directed
741,1566,Directed
741,2561,Directed
741,3311,Directed
741,1693,Directed
741,3579,Directed
741,2920,Directed
741,1106,Directed
741,2682,Directed
741,1651,Directed
741,2810,Directed
741,2259,Directed
741,637,Directed
741,1350,Directed
741,881,Directed
741,1231,Directed
741,3077,Directed
741,3294,Directed
741,3083,Directed
742,1911,Directed
742,1483,Directed
742,2601,Directed
742,1932,Directed
742,2759,Directed
742,779,Directed
742,2428,Directed
742,1286,Directed
742,2626,Directed
742,1756,Directed
743,856,Directed
744,869,Directed
744,3148,Directed
744,3746,Directed
744,1824,Directed
744,2283,Directed
744,2321,Directed
744,1511,Directed
744,2085,Directed
744,3066,Directed
744,2038,Directed
744,1820,Directed
745,3293,Directed
745,2797,Directed
746,2993,Directed
747,2493,Directed
747,2170,Directed
748,1189,Directed
748,3247,Directed
748,3049,Directed
748,2996,Directed
748,3513,Directed
748,1508,Directed
748,3203,Directed
748,759,Directed
748,1815,Directed
748,3241,Directed
748,2274,Directed
748,1621,Directed
748,1290,Directed
749,2659,Directed
749,2160,Directed
749,3511,Directed
749,1506,Directed
749,2303,Directed
749,1634,Directed
749,1706,Directed
749,1720,Directed
749,2790,Directed
749,1936,Directed
749,2915,Directed
749,2972,Directed
749,1100,Directed
749,2918,Directed
749,2406,Directed
749,1673,Directed
749,3156,Directed
749,2250,Directed
749,2350,Directed
749,1050,Directed
749,1060,Directed
749,1457,Directed
749,3054,Directed
749,1553,Directed
749,1114,Directed
749,3525,Directed
749,2064,Directed
749,3791,Directed
749,1595,Directed
749,1177,Directed
749,1596,Directed
749,2935,Directed
749,1840,Directed
749,1788,Directed
749,1498,Directed
749,703,Directed
749,1073,Directed
749,1422,Directed
749,3431,Directed
749,3291,Directed
749,2773,Directed
749,2804,Directed
749,2476,Directed
749,2036,Directed
749,1986,Directed
749,2588,Directed
749,3507,Directed
2651,1295,Directed
2651,1918,Directed
751,1361,Directed
751,2170,Directed
751,2980,Directed
751,2188,Directed
752,2659,Directed
752,3167,Directed
752,1379,Directed
752,3038,Directed
752,2802,Directed
752,2672,Directed
752,2171,Directed
752,3844,Directed
752,1673,Directed
752,1761,Directed
752,1702,Directed
752,2483,Directed
752,3476,Directed
752,3525,Directed
752,2065,Directed
752,1595,Directed
752,1177,Directed
752,1840,Directed
752,2112,Directed
752,1073,Directed
752,3156,Directed
752,3157,Directed
752,2036,Directed
752,1984,Directed
752,2412,Directed
753,3468,Directed
753,1268,Directed
753,381,Directed
753,1868,Directed
753,3023,Directed
753,1067,Directed
753,1068,Directed
753,2860,Directed
753,1419,Directed
754,3015,Directed
755,1246,Directed
755,859,Directed
755,1971,Directed
755,3683,Directed
3340,1670,Directed
3340,2666,Directed
757,988,Directed
757,2725,Directed
757,1191,Directed
757,3560,Directed
758,1591,Directed
758,2374,Directed
758,3880,Directed
758,3657,Directed
758,181,Directed
758,776,Directed
758,3589,Directed
759,1508,Directed
759,3049,Directed
761,1911,Directed
761,1155,Directed
761,2346,Directed
761,3427,Directed
761,2410,Directed
761,1322,Directed
761,2029,Directed
761,1751,Directed
761,939,Directed
761,820,Directed
761,780,Directed
761,2761,Directed
761,1574,Directed
761,791,Directed
761,2025,Directed
937,1268,Directed
937,1341,Directed
937,2640,Directed
2655,1836,Directed
2655,1129,Directed
2655,1064,Directed
2655,2655,Directed
2655,1182,Directed
2655,990,Directed
764,2524,Directed
764,947,Directed
764,2688,Directed
764,3038,Directed
764,3122,Directed
764,882,Directed
764,1184,Directed
764,2355,Directed
765,2159,Directed
765,991,Directed
765,3104,Directed
765,2092,Directed
766,1877,Directed
767,268,Directed
767,1832,Directed
767,3017,Directed
767,2131,Directed
768,2524,Directed
768,2226,Directed
768,3034,Directed
768,3122,Directed
768,882,Directed
769,1042,Directed
769,1040,Directed
770,2439,Directed
770,2565,Directed
770,1583,Directed
3344,1731,Directed
3344,3191,Directed
3344,2404,Directed
3344,3254,Directed
3344,2516,Directed
3344,2895,Directed
3344,3420,Directed
3344,1628,Directed
3344,2008,Directed
2000,2908,Directed
2000,1015,Directed
774,412,Directed
774,2354,Directed
775,2236,Directed
775,3058,Directed
776,1294,Directed
776,3657,Directed
776,181,Directed
776,1625,Directed
776,3880,Directed
776,3581,Directed
776,1616,Directed
1029,3247,Directed
1029,2636,Directed
1029,803,Directed
1029,3345,Directed
1029,890,Directed
1029,3244,Directed
1029,3843,Directed
778,1546,Directed
778,2565,Directed
778,1583,Directed
779,1685,Directed
779,2618,Directed
779,1297,Directed
779,1623,Directed
779,2774,Directed
779,2427,Directed
779,3368,Directed
779,1286,Directed
779,2580,Directed
780,1322,Directed
780,1751,Directed
780,1574,Directed
780,2049,Directed
780,1155,Directed
780,820,Directed
780,2807,Directed
780,2761,Directed
780,1244,Directed
780,2025,Directed
780,1911,Directed
780,3427,Directed
780,2029,Directed
780,2346,Directed
780,1492,Directed
780,3028,Directed
780,791,Directed
781,945,Directed
781,571,Directed
781,2630,Directed
781,1018,Directed
781,2743,Directed
781,3016,Directed
781,3515,Directed
781,3048,Directed
781,2257,Directed
781,3661,Directed
3648,1937,Directed
3648,3847,Directed
3648,805,Directed
3648,2777,Directed
782,1203,Directed
782,3342,Directed
782,935,Directed
782,1254,Directed
782,3156,Directed
782,847,Directed
782,2041,Directed
782,2214,Directed
782,3525,Directed
783,2810,Directed
783,2502,Directed
784,1630,Directed
785,2930,Directed
785,2881,Directed
785,3513,Directed
785,3469,Directed
785,3837,Directed
785,3241,Directed
785,3007,Directed
785,1621,Directed
786,3450,Directed
786,2242,Directed
786,3071,Directed
786,2858,Directed
1097,2853,Directed
1097,929,Directed
788,3528,Directed
788,1401,Directed
788,807,Directed
788,2893,Directed
789,1897,Directed
790,3743,Directed
790,2502,Directed
790,3554,Directed
790,2469,Directed
790,1904,Directed
790,1550,Directed
790,1165,Directed
790,3058,Directed
790,850,Directed
3852,3099,Directed
3852,1874,Directed
3852,2361,Directed
3852,1929,Directed
3852,1209,Directed
3852,2296,Directed
3852,3303,Directed
3852,2370,Directed
3852,309,Directed
3852,1524,Directed
3852,3382,Directed
3852,2816,Directed
3852,1119,Directed
3852,3605,Directed
3852,2201,Directed
3852,2764,Directed
3852,1609,Directed
3852,3747,Directed
3852,2592,Directed
3852,1464,Directed
3852,3082,Directed
791,1911,Directed
791,1155,Directed
791,3427,Directed
791,2029,Directed
791,1322,Directed
791,2346,Directed
791,1483,Directed
791,939,Directed
791,1751,Directed
791,2761,Directed
791,1574,Directed
791,2025,Directed
792,2008,Directed
792,3254,Directed
1711,3765,Directed
1711,1708,Directed
1711,2055,Directed
2659,3376,Directed
2659,1379,Directed
2659,1634,Directed
2659,1877,Directed
2659,2112,Directed
2659,1038,Directed
2659,1177,Directed
2659,1422,Directed
2659,3431,Directed
2659,1673,Directed
2659,3156,Directed
2659,3157,Directed
2659,2412,Directed
2659,2588,Directed
2659,2160,Directed
2659,3167,Directed
2659,1936,Directed
2659,2672,Directed
2659,2171,Directed
2659,2918,Directed
2659,2406,Directed
2659,1702,Directed
2659,1553,Directed
2659,1706,Directed
2659,1457,Directed
2659,3476,Directed
2659,3525,Directed
2659,1468,Directed
2659,2935,Directed
2659,2476,Directed
2659,1984,Directed
2659,1986,Directed
2659,3507,Directed
2659,2483,Directed
2659,3511,Directed
2659,1506,Directed
2659,2487,Directed
2659,1720,Directed
2659,2972,Directed
2659,1761,Directed
2659,2250,Directed
2659,1050,Directed
2659,3791,Directed
2659,1060,Directed
2659,1788,Directed
2659,1073,Directed
2659,3282,Directed
2659,3291,Directed
2659,2773,Directed
2659,2036,Directed
2659,3826,Directed
2659,2915,Directed
2659,2303,Directed
2659,2790,Directed
2659,1100,Directed
2659,3844,Directed
2659,2802,Directed
2659,2804,Directed
2659,703,Directed
2659,3054,Directed
2659,1114,Directed
2659,2064,Directed
2659,2065,Directed
2659,1595,Directed
2659,1596,Directed
2659,1840,Directed
2659,1498,Directed
